德克士不好吃还特贵,1534304306.0,302.0,0.0,女,NYLXO,5.0,4.0
我买过一个德克士98的。。。真没吃了，剩一个腿一个汉堡，我都怀疑自己是不是得了厌食症( ´_ゝ｀),1534298309.0,297.0,0.0,保密,你瞅啥嘤,4.0,0.0
（/TДT)/我这里的德克士在几年前关门了，只能吃华莱士了，不过还是怀念德克士的手枪腿啊,1534278062.0,288.0,1.0,女,KstlzdSing,4.0,0.0
德克士重点是炸鸡，所以一般都点炸鸡桶加鸡块桶或小食桶加两杯可乐，汉堡，鸡肉饭什么的就不点了。。。这种的话量刚刚好,1534252706.0,277.0,0.0,保密,根妹永生,4.0,0.0
德克士没吃过，我的城市没有,1534218114.0,250.0,0.0,保密,秋元刚,5.0,2.0
吃德克士吃出了后遗症，现在吃到带藤椒味道的就反胃。。。,1534217777.0,248.0,0.0,女,浓浓伪深邃,4.0,0.0
德克士服务态度超差,1534216550.0,247.0,0.0,男,故剑难寻,4.0,0.0
我长这么大竟然没有吃过德克士！,1534216084.0,245.0,1.0,保密,南邮不是男邮,4.0,0.0
这个我吃得完，只不过我这里没德克士,1534215270.0,243.0,0.0,男,神秘の探险家,4.0,0.0
德克士的全家桶不是100块一桶鸡腿吗。,1534214152.0,241.0,0.0,保密,包治阳wei,4.0,0.0
我家这的德克士跟假的一样。极度难吃 比华莱士都难吃,1534177305.0,218.0,0.0,女,网瘾小阿姨,3.0,0.0
我觉得我可以吃完，可惜德克士我好久没去了,1534158490.0,203.0,0.0,男,猪子酱,3.0,0.0
刚买完德克士我就在首页看见了这个。。。。。好奇妙(=・ω・=),1534156930.0,202.0,0.0,保密,湮灭anni,3.0,0.0
超爱德克士炸鸡,1534148219.0,195.0,0.0,保密,离人何挽丿,5.0,0.0
步行街德克士 哈哈哈哈,1534142900.0,185.0,1.0,保密,辣条富商,4.0,2.0
德克士的辣椒不辣啊 我觉得是甜辣的,1534139152.0,179.0,2.0,女,珈百璃゚,5.0,0.0
喜欢德克士的黑胡椒粉 超赞！,1534138860.0,177.0,1.0,女,煮の海带,4.0,0.0
本视频由德克士独家赞助播出,1534133309.0,164.0,1.0,女,啾啾丸s,5.0,1.0
我家附近的德克士吃了会拉肚子，两次了,1534133130.0,163.0,1.0,女,NefertariRamesses,5.0,0.0
我觉得德克士特别好吃(｀・ω・´),1534130294.0,151.0,1.0,保密,夕前月,3.0,0.0
德克士买个100那个会员卡还不错，每个月有22块的卷能用...主要拿来吃早餐还可以,1534129569.0,147.0,1.0,保密,怪叔叔什么的,5.0,1.0
我们这里的德克士全倒闭了Σ( ￣□￣||),1534129530.0,146.0,1.0,男,萧小白i,5.0,0.0
我们这边德克士天天满60减30……我一般点两份照烧鸡腿饭＋一盒魔法鸡块……能吃一整天……,1534126647.0,135.0,0.0,保密,深井⑨兵卫,5.0,2.0
还是麦当劳的好一点，德克士不入味，还是能吃出腥味,1534126448.0,134.0,0.0,保密,故事像风zz,5.0,0.0
我们这德克士比肯德基麦当劳都贵,1534125964.0,132.0,0.0,男,白jun呦,5.0,0.0
我觉得德克士的鸡很柴 不好吃,1534125869.0,131.0,0.0,保密,为银成为影帝,4.0,0.0
德克士那个脆皮炸鸡桶感觉超满足,1534125393.0,128.0,0.0,保密,剑指第一李艺彤,4.0,0.0
我们这边的德克士已经从以前的三四家到现在只剩火车站的一家小店了。。。肯德基一家独大。。麦当劳也只有一家,1534125251.0,126.0,1.0,女,Blackst0ne,5.0,1.0
德克士全家桶够吃了，我这种胖胖吃饱了还剩一个鸡腿和鸡排(￣3￣),1534124870.0,123.0,0.0,男,爱喝可乐的神其,4.0,0.0
德克士挺难吃的，水平没华莱士高。,1534124390.0,122.0,0.0,男,TaTiAN,5.0,1.0
我们这里之前一家德克士有买一赠一的活动，后来倒闭了,1534124218.0,121.0,0.0,男,滑鸡狂魔,5.0,0.0
德克士在我们这边并不便宜，比kfc还贵。,1534123343.0,115.0,0.0,保密,露神的祠,3.0,0.0
我这里的德克士80元诶,1534123184.0,111.0,0.0,女,嘟嘟的肉松饼,4.0,0.0
这个视频告诉我们德克士很良心,1534122291.0,109.0,0.0,男,responserbility,3.0,0.0
我们这没有德克士,1534120517.0,105.0,0.0,保密,白白白白白白痴啊,3.0,0.0
德克士很便宜了,1534117800.0,103.0,0.0,保密,暗中观察的Tom,4.0,0.0
前两天去德克士真的。。薯条+中杯可乐+汉堡（套餐）花了我42？？？,1534117687.0,102.0,6.0,女,時雨和风,4.0,11.0
德克士最讨厌的就是不给手套,1534117365.0,97.0,0.0,保密,超大捷豹,4.0,0.0
喜欢德克士的魔法鸡块,1534112289.0,92.0,0.0,保密,Cazzeggare,4.0,0.0
德克士太low了，很多产品图片跟实物完全不一样，典型的封面仅供参考，吃过一次就没去过了,1534110660.0,88.0,0.0,男,杯子仙人,5.0,3.0
我们这边德克士拆了两家，要吃还要做公交5站路，我小学到现在吃了六年半( ´_ゝ｀),1534104142.0,84.0,0.0,男,肥宅要喝快乐水,4.0,0.0
个人感觉德克士绝大部分比肯德基实惠点，鸡腿感觉好吃点,1534095221.0,80.0,0.0,保密,我的名字被系统删了,4.0,0.0
以我个人来讲，肯德基麦当劳德克士还没有我吃不完的单品,1534092116.0,77.0,0.0,男,嗑瓜子的白傻子,4.0,0.0
饿了么点德克士30多就能吃很爽了,1534078230.0,70.0,0.0,男,帅帅帅帅帅东,3.0,0.0
晓寒，德克士的脆皮手枪腿贼好吃，强烈推荐,1533989754.0,52.0,1.0,保密,干物哥小灰,4.0,0.0
对于德克士。。你跟我一个饭量。。,1533981244.0,31.0,0.0,女,王小钰Fly,3.0,0.0
我一个人吃过德克士的全家桶……没饱,1533979805.0,18.0,1.0,保密,LH森屿暖树,4.0,0.0
好好奇，德克士为啥一个广告都没见过,1533979692.0,14.0,0.0,保密,军梦99,4.0,1.0
我点了69的德克士感觉还没你这一半多……,1532503988.0,312.0,0.0,保密,铭记O,3.0,0.0
德克士都便宜,1529757236.0,310.0,0.0,保密,旦旦旦旦你旦妹,4.0,0.0
我们这德克士很不错,1526212446.0,308.0,1.0,保密,Baeksyuan_,4.0,0.0
大概08年后就没吃过德克士，去年突然想吃了就订过两个超级鸡腿堡，不知道我们这里的德克士怎么搞的，不好吃，外面裹一大层面粉，还是觉得华莱士好吃。,1522547815.0,302.0,2.0,保密,你老婆做头发了,4.0,1.0
我们这的德克士已经倒了两三家了……,1521880923.0,296.0,1.0,女,麦克斯与克洛伊,4.0,0.0
曾经德克士美团有折扣时点过一个汉堡一个鸡肉卷一杯大可就6.5😏,1521294257.0,290.0,0.0,保密,蓦然223,5.0,0.0
为什么评论区那么多差评的呢，，，我们这里的德克士就很好，做的都非常好吃，量也非常足，饮料都是按自己要点的，不过现在竟然拆了…而且他们那里的会员卡只要十块钱，还是永久的，都不用每年交费，还有专门的会员日，还有打折，各种优惠活动，，，，各地的德克士都不同吗？(´･_･`),1521025587.0,288.0,5.0,女,柠萌橘子么么哒,3.0,0.0
德克士外卖……之前点过一次，100块起送……各种外卖软件上不同的店都是100起送……北京的[小电视_发愁],1520684380.0,282.0,4.0,男,武-凌,5.0,0.0
德克士迟早倒闭，我要个集享卡的实体卡怎么了，当初不火的时候，我还没有问就给了我一张，现在非要让我办什么的超会卡，每年交100没有提成吗你以为都是傻子啊，店员恶心爆表，先是假装听不见，然后假装不知道，最后问了一圈人后跟我说没有了，然后拼命推荐新卡，小伙子这种实体卡本来知道的人就少得可怜，我就不相信店里面没有备，作为一个店员不知道呆的店里面有什么优惠措施，你这培训怎么培的。,1520683072.0,281.0,4.0,保密,网瘾兔子の雾,4.0,1.0
德克士的薯条是真的好吃，糯糯的,1519562215.0,265.0,1.0,女,Metzengerstein,4.0,2.0
大家想吃汉堡什么的还是别在德克士了，去肯德基麦当劳吧，德克士的东西……不敢恭维,1519483096.0,262.0,3.0,男,叶城崆,4.0,1.0
大山里的人觉得德克士比其他几家好多了。,1519482042.0,260.0,2.0,保密,亲爱哒罗蛋蛋,4.0,0.0
2004年在德克士干、干了一个月没拿工钱,1519407594.0,258.0,0.0,保密,电子游戏软件,4.0,0.0
德克士的汉堡是真不行，要不是要**腿，我外卖才不点嘞,1519294489.0,257.0,3.0,保密,嗜酸性粒傲娇,5.0,2.0
从来不点德克士,1518511784.0,253.0,0.0,保密,发疯的侑厨,4.0,0.0
在德克士点一个套餐里面有一个汉堡和🍟就三十多 但觉得蛮好吃的,1518182644.0,250.0,0.0,保密,我可是有猫的,4.0,0.0
德克士不错啊，比肯德基便宜，尤其里面的米饭好吃，肯德基跟风出的饭难吃的一b，华莱士的全鸡，德克士的饭，肯德基的炸鸡,1518052564.0,247.0,0.0,保密,笑看古月舟,5.0,8.0
看到德克士就想起在我们县刚开一件德克士餐厅不久然后里面就有个女孩被一个男的用刀用捅死好几年前的事情了女的还是高中生骗了男的钱 ( ´_ゝ｀),1518036648.0,245.0,5.0,保密,渐入极境,4.0,2.0
德克士啊，就在我家附近，步行大概15-25分钟左右到，但是65起送，还有7块配送费…点不起点不起,1517644051.0,237.0,1.0,保密,satanick,5.0,1.0
不是我说，up主，你这个不是德克士！德克士早就换面包了，( ´_ゝ｀)包装也有问题，汉堡里面的摆放顺序也有问题，鸡肉的外边也不对，你怎么就能说这是德克士(╯°口°)╯(┴—┴,1517618118.0,233.0,1.0,男,唯一的我唯一的生命,5.0,1.0
德克士真的不如肯德基金工门,1517616369.0,232.0,0.0,保密,苍老师的嘴,4.0,0.0
我以前是德克士员工，感觉现在德克士汉堡真心越改越差，（可能只是本地吧）汉堡越做越小，有一次带新手打烊剩了十多个汉堡，我一个人提了八个去网吧通宵，直接就全送网管了。（顺带还拿来几包黑胡椒和番茄酱，因为单吃汉堡真心难吃）况且我自己作的东西是什么自己清楚了就没有胃口，蟑螂老鼠应该餐厅都会有我不讲究那么多，但是我提出的肉过期废弃申请基本都是闻闻没臭味继续卖（也没香味）。有一次某员工肉裹粉后要下锅结果发现是低峰期。结果他就是往抹布桶里丢，然后洗掉粉放回冰箱。结果我刚好看见那桶水其实是消毒液，要不是后果不堪设想。就我看来现在的德克士除了德克士鸡块（速冻食品）其他东西真心不如其他店。说什么脆皮炸鸡，放上4个小时软塌塌的还变成了淡绿，不想说啥了，这个配方神奇。,1517616206.0,231.0,20.0,保密,ミ罒灬罒彡,5.0,7.0
头一次见到这么便宜的德克士,1517612524.0,224.0,0.0,保密,冯大小姐love,5.0,0.0
这是德克士？,1517597437.0,218.0,0.0,保密,VR8,5.0,0.0
德克士的炸鸡是真心比肯德基麦当劳好吃太多 其他不做评价,1517594626.0,215.0,3.0,保密,人美歌甜尼禄陛下,5.0,3.0
虽然阿婆主拍出来我觉得好好吃，但是我不得不说德克士真的是我吃过的性价比最低的快餐(〜￣△￣)〜,1517582440.0,209.0,1.0,保密,二蕉,4.0,1.0
德克士脆片大鸡腿巨好吃,1517490752.0,207.0,0.0,保密,鸡米伽百合子,4.0,0.0
我们这都没有德克士了要想吃还要从市区坐车到县区才能吃得到悲催！,1517483593.0,206.0,1.0,保密,DasHguo大石郭,3.0,0.0
呵呵 在线支付扣除25 不管啥外卖减个25都便宜好吧 老哥 别起那种怪怪的标题好吧 还有就是德克士一点都不好吃 量也少 举报了,1517295905.0,203.0,3.0,男,TreacherousFox,4.0,2.0
德克士和华莱士，我选华莱士,1517279438.0,202.0,19.0,保密,S゚A゚,4.0,0.0
之前德克士有照烧鸡米堡的xx现在没了[2233娘_郁闷],1517119101.0,199.0,9.0,保密,沙雕炖鸡,4.0,8.0
德克士：是的是的你赚了，我亏死了，噗哈哈,1517017040.0,195.0,1.0,保密,咚咚咚隆咚,4.0,0.0
心目中的德克士最喜欢就是，咖喱鸡饭，南洋鸡卷，魔法鸡块和菠萝堡。可惜咖喱饭他家总是进行各种奇奇怪怪的改动，一会变成咖喱鸡排，一会儿加好多蔬菜配料，越来越不好吃。南阳鸡肉卷，最近面皮也换成手抓饼皮了。拔草,1517014919.0,187.0,3.0,保密,星星星光,5.0,0.0
在德克士吃过一次半生不熟的**腿，第二天去了4次厕所,1517013413.0,181.0,1.0,男,PeopleWhoCare,4.0,0.0
感觉德克士的肉最嫩哈哈哈,1517007114.0,168.0,0.0,保密,嘤雄只想听歌,4.0,1.0
我在德克士干活一年多，我肯定的告诉你，除了节假日退出的套餐外。平时如果出现这种特别便宜的套餐，一般都是囤积太久马上要那啥的。一般只会持续一个礼拜我左右就没了。,1517004893.0,166.0,9.0,保密,东部一哥tom,3.0,3.0
德克士挺好的啊，至少每个月18号卡友日买多少送多少或是买一送一，相当于半价啊，想当初一个月去一次，后来不知道为什么好几家都关门了(´･_･`),1517002560.0,164.0,0.0,男,板鸭保健室,4.0,2.0
其实每个牌子的店都有好和不好的吧，就拿华莱士来说，我叫过那么多家，普遍还是很不错的，但是也有个别华莱士是很恶心的，送来的汉堡那些没包装，就个盒子装着，到手完全是散架的，鸡米花永远是在袋子里自己找的，最受不了的是那个烤鸡，明明就是煮过然后随便过下火就送出去的，完全没有肉质可言。德克士的话最让我好奇的是他们为什么那么心疼酱包。。。,1517000096.0,163.0,9.0,男,5级水军2元1条,5.0,0.0
有次领优惠券买的德克士外卖，七块多买的双鸡堡＋虾堡＋鸡排饭,1516999639.0,162.0,2.0,男,Tiamo筱白白,3.0,0.0
我们这德克士我感觉还挺高级的 东西价格貌似和肯德基有的一比 味道也还可以 up视频里我感觉像华莱士[小电视_嘟嘴][小电视_嘟嘴],1516997416.0,159.0,3.0,保密,和真丶,4.0,0.0
德克士。。。之前在德克士买了些吃的，还和他们说，多放点调料包。然后到家打开一看，一包调料都没有。。。。,1516995239.0,154.0,1.0,男,漓江塔烤鱿鱼摊主,5.0,0.0
肯德基的鸡肉卷 麦当劳的双吉，汉堡王的薯条，德克士的**腿，都是我的爱,1516993680.0,153.0,1.0,保密,你要甜萝卜还是咸萝卜,5.0,0.0
德克士的汉堡难吃,1516992453.0,151.0,2.0,保密,中二病毁灭世界H,5.0,0.0
我觉得我们这儿德克士挺好啊，，，至少五年前一定很好。。。不说我都忘记了五年没去过了( ´_ゝ｀),1516989333.0,145.0,0.0,保密,S8加油IG加油,4.0,0.0
我我 我觉得德克士的牛奶很好喝……,1516989324.0,144.0,1.0,保密,Ula你说啥,4.0,0.0
对于德克士印象不行，就我家那边的出餐特别慢，每次都要送迟到二三十分钟,1516988969.0,142.0,0.0,男,吔屎真快乐,5.0,0.0
德克士，第一二次觉得超级好吃，新鲜味好，后来装修了，再买，就难吃到吐。。。。。→_→,1516988872.0,141.0,1.0,保密,山下京介,5.0,0.0
我这边德克士，开了至少十多年，现在客人都被华莱士吸去了。233，迟早要倒。,1516901026.0,135.0,3.0,男,醇屿天蔚,5.0,0.0
德克士真的是，，，有够辣鸡，，，真的 “辣鸡”这个词除了调侃用之外我只会拿它来形容一些无耻到极点了的人或群体或者其他什么东西，，，我认为就德克士那种服务 价格什么的是真的很对得起这个词，，，东西挺好吃 但是又贵又少 还变着法子减少分量 顺便严重怀疑德克士不是有什么特殊的服务员培训环节就是给员工发工资的时候有类似于找各种借口少发或克扣的行为，，，遇到过好几次服务员少一份小东西没给就说“您的餐齐了”这种事 吃亏吃多了之后有一次买完打开袋子检查了一下 发现少了个布丁之后回去拿 刚进门那个服务员就拿着放在袋子里装好的那个少给我的布丁眼睛看着别处然后又说了句“您的餐齐了” 当时刚要开口询问的我直接呆住了一两秒 这看起来完全就像是计划好 准备好的一样，，，后来再吃快餐我都宁愿多跑四十多里路去市中区吃肯德基也不去离家只有一里路的德克士吃东西了，，，不是少几个布丁鸡翅之类小东西的问题 而是感觉服务员的那种态度就好像是在把客人当傻子一样 让我有种很强烈的这个服务员在故意侮辱我的智商的感觉，，，这种行为别说是“辣鸡”了 就是用“恶心”来形容都不为过，，，简直了，，，,1516892285.0,133.0,22.0,男,阿德来的,5.0,4.0
活这么久，最喜欢麦当劳的汉堡和薯条和冰淇淋，鸡排不咋地，肯德基没感觉有啥好吃的食品，德克士只买过一次菠萝汉堡，好像不便宜而且并不好吃,1516890475.0,131.0,1.0,男,法兰街舞侠,4.0,4.0
说实话，我从小到大吃过那么多快餐，德克士的我是最不喜欢的。质量不好服务也不咋地,1516888471.0,130.0,2.0,女,bilibalabangbong,5.0,0.0
德克士的炸鸡天下第一……其他就算了,1516725642.0,122.0,0.0,男,比良坂♂龙二,5.0,0.0
德克士最近的薯条不是又粗又短又咸的吗,1516724032.0,121.0,0.0,保密,心美命哦呼教,5.0,1.0
我在本地的德克士配过一段时间餐，一个在那里干了1年的员工和我一起，贼奇怪，他番茄酱都不轻易给顾客多给，有的外卖备注多放酱，他永远只放一包，还不让我多放，菠萝包没了就用鸡腿堡代替，打错的饮料不管是什么就直接给外卖装了，后来美团上搜了一下这家店发现差评一大片也没人管，全靠这家店在景区旁边。所以我现在在肯德基干,1516706083.0,117.0,1909.0,保密,MC丶胖虎,5.0,255.0
这德克士是假的吧,1516675185.0,114.0,1.0,保密,香巴拉克,5.0,0.0
这价堪比华莱士啊……原来德克士是这样的吗,1516525413.0,108.0,4.0,男,草稿少年,4.0,0.0
我们学校门口的德克士突然涨价，一个汉堡26( ´_ゝ｀),1516461755.0,104.0,5.0,女,灰原あい,5.0,0.0
德克士我们这里汉堡类外卖算便宜的了…差不多就比华莱士贵一点,1516460995.0,100.0,1.0,保密,诶哟叔叔嗨你好,5.0,0.0
好久没订过我们这的德克士了，配送费10块钱，我笑出了声[小电视_嘟嘴]而且每次鸡块不给酱，**腿不给粉。有的时候备注了他都不給,1516460408.0,97.0,3.0,男,抽不完的卷纸,5.0,0.0
这个不是德克士…,1516460084.0,95.0,0.0,保密,碧诗゚゚゚゚゚゚゚゚,4.0,0.0
德克士贵的，还是华莱士便宜。但是不知道华莱士为什么也越来越贵了，所有套餐都贵了十块钱左右。连半鸡餐都不卖了，只能买全的。,1516459264.0,90.0,6.0,保密,硬币多勤改名,5.0,0.0
我这德克士死贵死贵。,1516458461.0,86.0,0.0,男,好无聊啊啊啊l啊,4.0,1.0
一下子刷出两个德克士外卖的……,1516458220.0,85.0,0.0,男,乾元星涅,5.0,0.0
德克士的超级鸡腿堡常年特价15俩,1516456940.0,79.0,0.0,保密,淘酱啊,4.0,0.0
说实话很奇怪包装不一样就算了，我记得德克士没薯条的，起码上海的两家我都没看到，然后汉堡是用绿色壳子装的所以很奇怪,1516456707.0,78.0,2.0,男,节操炮,4.0,0.0
每个月18号必定去德克士,1516455150.0,74.0,1.0,男,ORZ范德萨图,4.0,0.0
？？怎么感觉是山寨的，跟我们这边的德克士包装不一样诶,1516451431.0,68.0,8.0,女,慢慢脱宅的中二少女,5.0,1.0
用书名号写德克士也是没谁了,1516449678.0,61.0,852.0,保密,REYSG,5.0,14.0
这不是德克士吧,1516449570.0,60.0,1.0,保密,新同志,3.0,0.0
"国产的洋快餐就是便宜，德克士、华莱士，贫民食品
你应该问，肯德基为什么能比华莱士贵。",1516438913.0,15.0,2.0,保密,綺麗で儚いもの,4.0,0.0
德克士比华莱士高一点点？那比肯德基麦当劳呢？？,1524662493.0,16.0,0.0,男,numstyz,5.0,5.0
德克士的这个巨好吃!!!,1541063713.0,193.0,0.0,保密,满脸都是高兴呜呜呜,4.0,0.0
我也想吃，可惜我这边没有德克士,1538320574.0,190.0,1.0,保密,你的头好像西瓜,4.0,2.0
德克士招牌手枪腿确实好吃啊，白嘴吃，蘸料吃都可以，脆嫩无比，吃炸鸡，我只推荐德克士😆,1536470354.0,181.0,0.0,保密,极品威哥,5.0,0.0
你们！！凭什么不让吃德克士麦当劳这些垃圾食品的时候喝阔落！！明明那么爽！那！么！爽！（/TДT)/,1536220014.0,177.0,4.0,保密,猫咪之鸽,5.0,0.0
德克士的炸鸡是真的好吃(°∀°)ﾉ,1535989120.0,161.0,2.0,男,欧派抽脸,5.0,0.0
我们这边的德克士关门了1551,1535936007.0,150.0,0.0,女,一兔丸团,3.0,0.0
我尊滴觉得德克士的炸鸡都超级好次！！！它的肉都有味道的w超好吃！！,1535903281.0,136.0,2.0,女,许三思,5.0,0.0
德克士的鸡肉卷真的好吃,1535901292.0,123.0,0.0,女,猪肉蹄,2.0,0.0
其实德克士麦当劳肯德基他们用的鸡基本上都是激素鸡，所以鸡腿才会那么大(｀・ω・´),1535896766.0,85.0,0.0,男,渊羽青,4.0,0.0
半夜看的我好饿 😭开学回杭州我也要买德克士的鸡腿啃 😭,1535896149.0,77.0,2.0,女,BYUKA,4.0,0.0
始终没尝试过德克士的食物 看来下次要试试看了 之前点过一家仕客德的手枪鸡腿 太咸了 不知道德克士的会不会也这样0.,1535895432.0,63.0,1.0,保密,卟哩卟哩少女哟,4.0,0.0
不要9998只要998，就可以带回家一个阿中牌，德克士鸡腿,1535894961.0,37.0,0.0,男,追艺少年,4.0,0.0
德克士还是他的炸鸡腿好吃，比其他的强多了，特别是******腿，真好吃啊,1503582571.0,75.0,0.0,男,豆鲨没钱,4.0,0.0
我记得有一次在德克士点了个菠萝堡套餐带走，拿回家发现只有菠萝片没有肉（？？？），打了个电话给德克士，他表示也很惊讶，道歉后让我等哈回去重新拿一个。现在想想也挺好玩的233,1503539983.0,71.0,3.0,男,鲁鲁修sama,5.0,0.0
双鸡堡不好吃 德克士最好吃的还是鸡块(=・ω・=),1503522517.0,70.0,2.0,保密,平胸也是萌点,5.0,1.0
看到德克士我就想起了华莱士(=・ω・=),1503492716.0,68.0,1.0,男,天上丶飞,5.0,0.0
德克士其实还不错，不过鸡肉卷下架了很惆怅,1503405361.0,57.0,1.0,男,A1exJo,5.0,0.0
每次吃完德克士就想拉屎，怎么回事？？,1503372516.0,48.0,3.0,保密,囯服第五骚,5.0,3.0
德克士装修都差不多吗？丽江的那家和这个看着好像,1503321257.0,43.0,0.0,男,柠檬加雪碧谢谢,4.0,0.0
德克士双杰宝（滑稽）,1503307234.0,37.0,1.0,男,崔佛菲雷普,4.0,0.0
德克士上班的不知道说什么,1503307054.0,36.0,0.0,男,唔糸喵,3.0,0.0
上个月收到一张德克士生日代金券，这个月去换次的，结果告诉我我这是二线城市不让用券，( ´_ゝ｀)二线城市怎么了，二线城市人就不能过生日了么。一线城市这么牛，你怎么还来这破地方开店。,1503306678.0,35.0,189.0,保密,佐沧濑津美,5.0,30.0
德克士我还是最喜欢那个菠萝鸡腿堡和鸡块,1503242732.0,25.0,0.0,保密,金具金宋金郑金,4.0,0.0
这哪里的德克士？,1503242499.0,24.0,0.0,男,李小嶺,4.0,2.0
听人说肯德基和德克士都还不错，我选麦当劳,1503236233.0,20.0,0.0,保密,煌雷霆圣堂,3.0,0.0
德克士给你多少钱？我厕所给你10倍(=・ω・=),1503226487.0,11.0,1.0,保密,咪咪秘密木,4.0,0.0
德克士没吃过，我这里根本看不到～(￣▽￣～)~,1503226329.0,10.0,0.0,保密,风见幽香-,5.0,0.0
说 德克士给了多少钱 我肯德基双倍,1503210666.0,5.0,62.0,保密,嗯那嘿,4.0,24.0
对于德克士的影响就是******腿，恩，，其他貌似一般,1503207176.0,4.0,2.0,男,世界是属于FFF团的,5.0,0.0
刚刚吃完脆皮炸鸡，感觉很腻而且还有点生，感觉吃两个就开始腻了，要命的是我还点了一桶（五个），还好点了杯奶茶不然真的腻死。不知道别得地方的德克士如何(￣3￣),1517039009.0,68.0,0.0,保密,逢雨怜白花,4.0,0.0
我家附近的德克士上回装修了，现在变成了一家别的脆皮炸鸡店。。名字也改了，不过感觉东西还是以前的。。,1499166734.0,64.0,3.0,保密,一点都不脏的安度因,5.0,0.0
几年前在德克士吃过一次软薯条后就再也没去过！,1499163836.0,63.0,2.0,男,雛見沢症候群,5.0,0.0
德克士的炸鸡真的是比肯德基麦当劳的好吃好吃好吃很很很多,1499160138.0,62.0,1.0,男,能不能不唱歌,3.0,0.0
德克士给了你多少钱我肯德基给你两倍,1499091847.0,58.0,0.0,保密,o猫饭o,5.0,0.0
上海没怎么见过德克士看得我好饿,1498926954.0,52.0,0.0,女,妮妮太太,4.0,2.0
德克士的鸡腿和咖喱饭算是最好吃的了，但是最近越来越难吃。鸡腿工艺明显改了，又小又没有酥皮。咖喱饭换了配菜，上面的鸡块也改了跟鸡腿一样的工艺。最不能忍的是就最近几个月，涨价接近一倍。德克士药丸。,1498817334.0,49.0,51.0,女,梦叶纸灯,4.0,17.0
我们这都没有德克士,1498815023.0,47.0,1.0,保密,碎玉轩の海棠依旧,4.0,0.0
啊啊啊，难道我吃了假的德克士，我觉得他们家除了咖喱鸡肉饭和魔法鸡块还不错，其他的…………………,1498814840.0,46.0,1.0,保密,木勺子啊,4.0,3.0
18线小县城只有德克士……,1498740740.0,42.0,2.0,男,chywaa,5.0,1.0
德克士的******腿棒呆（￣▽￣）,1498739585.0,40.0,0.0,保密,咯噔噔噔,4.0,0.0
去吃德克士确实就吃童子鸡,1498723376.0,38.0,0.0,保密,Melt_浅蓝,6.0,0.0
德克士给了你多少钱我肯德基给你两倍,1498723338.0,37.0,2.0,保密,Melt_浅蓝,6.0,0.0
看完就去德克士点了一个脆皮炸鸡吃 结果咬了一口发现里面的肉全部都是粉红色的 恶心死了,1498716017.0,35.0,1.0,保密,百里大魔王,5.0,2.0
(=・ω・=)还有一种是因为附近没有肯德基或者麦当当才选择德克士,1498711495.0,26.0,0.0,保密,虎纹黑鱼丶,5.0,1.0
其实我感觉德克士真的不如麦当当和肯基基,1498706493.0,12.0,0.0,保密,苏子暖,5.0,7.0
好气…我们这里的德克士没有米汉堡(´；ω；`),1533028629.0,199.0,0.0,保密,恶人甲乙丙丁,4.0,0.0
德克士,1515413510.0,197.0,0.0,女,李子榆林,5.0,0.0
我要哭了……我们这里的德克士，米汉堡和和风咖喱鸡饭已经没有了……（/TДT)/,1509037207.0,196.0,2.0,保密,Anivia006,4.0,2.0
我可能是用了假的美团，我们这德克士才满55减12(╯°口°)╯(┴—┴,1506939525.0,195.0,4.0,男,丨月时计丶,4.0,0.0
我家旁边的德克士（凌空店）满80减40。。。。我用的是饿了么。基本4到8块抽到20块的券相当于减了十几。。。。基本2个人吃到饱的汉堡炸鸡也就29左右(;¬_¬)！,1501756978.0,191.0,0.0,男,yuanchen980,5.0,0.0
感觉德克士的炸鸡蛮好吃,1501297025.0,189.0,0.0,女,Isolde_封慕,4.0,0.0
德克士的米饭堡真的很好次啊~（沉醉脸） 尤其是虾仁儿、菠萝的 赛高啊！  蛋卷冰激凌（原味的）也不错 仅次于麦丹劳,1500622968.0,186.0,0.0,保密,要吃早饭的宅王,5.0,3.0
我们这德克士味道一般。,1500388188.0,185.0,0.0,男,白银暖风,5.0,0.0
我觉得德克士的咖喱鸡排饭蜜汁好吃，每次都点,1497452147.0,177.0,3.0,保密,阿尔肥雷d,5.0,0.0
啊啊啊啊 德克士的魔法鸡块,1496328689.0,174.0,0.0,保密,Bili_13481008,4.0,0.0
宁可要华莱士不要德克士 在德克士的薯条里吃出过苍蝇,1495633820.0,157.0,1.0,男,Viktor激活,5.0,2.0
感觉德克士是真便宜...但我不太喜欢吃( ´_ゝ｀)穷又懒又馋的时候会点份饭压压惊,1495633754.0,156.0,0.0,女,白白酱油,5.0,0.0
。。。我TM就是在德克士做的。。为什么我还有。。进来看。。。。(╯°口°)╯(┴—┴,1495616513.0,155.0,4.0,男,你想多了OVO,5.0,6.0
恕我直言本人以前在德克士工作过可乐拿粉调和，装进一个瓶子卖18，鸡排里面还找出过寄生虫又细又红的那种，什么照烧鸡腿堡啦什么鲜虾堡啦什么至尊堡啦什么脆皮鸡腿堡啦鸡肉卷啦啦啦啦啦啦，总之劝大家少吃类似的东西。,1495569652.0,153.0,9.0,保密,BKjenny,3.0,10.0
我记得之前德克士有个四块炸鸡的套餐再加上满减很便宜，连吃了一周胖了四斤（/TДT)/,1495563695.0,152.0,0.0,保密,白兮四时,5.0,2.0
